# Path to train file: 
/content/drive/MyDrive/Project/new_compact_dataset_2.h5
# Start time: 
24-Apr-2024 20.35.15
# Training loss                         Validation loss
0.011466706171631813                    0.011466706171631813
0.011279234662652016                    0.011466706171631813
0.01149066910147667                     0.011466706171631813
0.01151199545711279                     0.011466706171631813
0.011567567475140095                    0.011466706171631813
0.011672207154333591                    0.011466706171631813
0.011696436442434788                    0.011466706171631813
0.011669698171317577                    0.011466706171631813
0.011702362447977066                    0.011466706171631813
0.01174523588269949                     0.011466706171631813
0.011817644350230694                    0.011466706171631813
0.011852605268359184                    0.011466706171631813
0.011861308477818966                    0.011466706171631813
0.011855260469019413                    0.011466706171631813
0.01189411710947752                     0.011466706171631813
0.011913838796317577                    0.011466706171631813
0.012001886032521725                    0.011466706171631813
0.012010890059173107                    0.011466706171631813
0.011999455280601978                    0.011466706171631813
0.012006036937236786                    0.011466706171631813
0.012009022757411003                    0.011466706171631813
0.0120293153449893                      0.011466706171631813
0.01207000482827425                     0.011466706171631813
0.012058967724442482                    0.011466706171631813
0.012037568725645542                    0.011466706171631813
0.012039538472890854                    0.011466706171631813
0.012051887810230255                    0.011466706171631813
0.01208313275128603                     0.011466706171631813
0.01207649800926447                     0.011466706171631813
0.01204456202685833                     0.011466706171631813
0.012036309577524662                    0.011466706171631813
0.012020552530884743                    0.011466706171631813
0.012002738192677498                    0.011466706171631813
0.012010040692985058                    0.011466706171631813
0.011990801431238651                    0.011466706171631813
0.011988919228315353                    0.011466706171631813
0.011976504698395729                    0.011466706171631813
0.011969898827373981                    0.011466706171631813
0.011983457952737808                    0.011466706171631813
0.011963757686316967                    0.011466706171631813
0.011950036510825157                    0.011466706171631813
0.01193590834736824                     0.011466706171631813
0.01192140020430088                     0.011466706171631813
0.011922286823391914                    0.011466706171631813
0.011917258612811565                    0.011466706171631813
0.011907875537872314                    0.011466706171631813
0.011906596831977367                    0.011466706171631813
0.011908127926290035                    0.011466706171631813
0.011922989971935749                    0.011466706171631813
0.01191814336925745                     0.011466706171631813
0.011906350031495094                    0.011466706171631813
0.011906511150300503                    0.011466706171631813
0.011909464374184608                    0.011466706171631813
0.011931643821299076                    0.011466706171631813
0.011929895728826523                    0.011466706171631813
0.011924258433282375                    0.011466706171631813
0.011920747347176075                    0.011466706171631813
0.011922246776521206                    0.011466706171631813
0.0119386101141572                      0.011466706171631813
0.011933120898902416                    0.011466706171631813
0.011933473870158195                    0.011466706171631813
0.011928762309253216                    0.011466706171631813
0.01193064171820879                     0.011466706171631813
0.011945957317948341                    0.011466706171631813
0.011936701834201813                    0.011466706171631813
0.011938522569835186                    0.011466706171631813
0.01193629577755928                     0.011466706171631813
0.011942238546907902                    0.011466706171631813
0.011949431151151657                    0.011466706171631813
0.011945564299821854                    0.011466706171631813
0.011946350336074829                    0.011466706171631813
0.01195028331130743                     0.011466706171631813
0.011962739750742912                    0.011466706171631813
0.011958345770835876                    0.011466706171631813
0.011959383264183998                    0.011466706171631813
0.011958268471062183                    0.011466706171631813
0.011956200934946537                    0.011466706171631813
0.011961757205426693                    0.011466706171631813
0.011952361091971397                    0.011466706171631813
0.01194247230887413                     0.011466706171631813
0.011934858746826649                    0.011466706171631813
0.01193141471594572                     0.011466706171631813
0.011920374818146229                    0.011466706171631813
0.011917716823518276                    0.011466706171631813
0.011910172179341316                    0.011466706171631813
0.01190990675240755                     0.011466706171631813
0.011902025900781155                    0.011466706171631813
0.011898188851773739                    0.011466706171631813
0.011892324313521385                    0.011466706171631813
0.011889319866895676                    0.011466706171631813
0.011889616027474403                    0.011466706171631813
0.011886022984981537                    0.011466706171631813
0.01187963504344225                     0.011466706171631813
0.011874400079250336                    0.011466706171631813
0.011872881092131138                    0.011466706171631813
0.011870289221405983                    0.011466706171631813
0.011863376945257187                    0.011466706171631813
0.0118593480437994                      0.011466706171631813
