# Path to train file: 
/content/drive/MyDrive/Project/DeePore_Compact_Data.h5
# Start time: 
17-Apr-2024 10.01.05
# Training loss                         Validation loss
0.004813737235963345                    0.004813737235963345
0.004553968086838722                    0.004813737235963345
0.0046567670069634914                   0.004813737235963345
0.004720928147435188                    0.004813737235963345
0.0048550027422606945                   0.004813737235963345
0.004852066747844219                    0.004813737235963345
0.004917066544294357                    0.004813737235963345
0.005000095348805189                    0.004813737235963345
0.005046072416007519                    0.004813737235963345
0.005069233011454344                    0.004813737235963345
0.005142235197126865                    0.004813737235963345
0.005074883345514536                    0.004813737235963345
0.0050191511400043964                   0.004813737235963345
0.00501201581209898                     0.004813737235963345
0.004969351459294558                    0.004813737235963345
0.004986336920410395                    0.004813737235963345
0.004954854026436806                    0.004813737235963345
0.004932592622935772                    0.004813737235963345
0.004916488192975521                    0.004813737235963345
0.004915954545140266                    0.004813737235963345
0.004914784803986549                    0.004813737235963345
0.004908557515591383                    0.004813737235963345
0.004874572157859802                    0.004813737235963345
0.004856966435909271                    0.004813737235963345
0.004849974997341633                    0.004813737235963345
0.004849301651120186                    0.004813737235963345
0.00482630031183362                     0.004813737235963345
0.004807288758456707                    0.004813737235963345
0.0047978912480175495                   0.004813737235963345
0.00476851686835289                     0.004813737235963345
0.004775750916451216                    0.004813737235963345
0.004769336432218552                    0.004813737235963345
0.004768542014062405                    0.004813737235963345
0.004758649505674839                    0.004813737235963345
0.004751426167786121                    0.004813737235963345
0.004743707366287708                    0.004813737235963345
0.004719581920653582                    0.004813737235963345
0.004708018619567156                    0.004813737235963345
0.004700358957052231                    0.004813737235963345
0.0046935612335801125                   0.004813737235963345
0.004691627342253923                    0.004813737235963345
0.0047013405710458755                   0.004813737235963345
0.004724143072962761                    0.004813737235963345
0.0047380924224853516                   0.004813737235963345
0.004770702216774225                    0.004813737235963345
0.00477334251627326                     0.004813737235963345
0.004782469943165779                    0.004813737235963345
0.004799524322152138                    0.004813737235963345
0.004835809580981731                    0.004813737235963345
0.004832888953387737                    0.004813737235963345
0.004825551528483629                    0.004813737235963345
0.0048116594552993774                   0.004813737235963345
0.00480226892977953                     0.004813737235963345
0.0047985888086259365                   0.004813737235963345
0.004788618069142103                    0.004813737235963345
0.004782834090292454                    0.004813737235963345
0.004786016885191202                    0.004813737235963345
0.00478643923997879                     0.004813737235963345
0.004780828952789307                    0.004813737235963345
0.004774775821715593                    0.004813737235963345
0.0047729890793561935                   0.004813737235963345
0.0047808075323700905                   0.004813737235963345
0.00477281678467989                     0.004813737235963345
0.004767200909554958                    0.004813737235963345
