# Path to train file: 
/content/drive/MyDrive/Project/DeePore_Compact_Data_2.h5
# Start time: 
16-Apr-2024 19.51.14
# Training loss                         Validation loss
0.16232889890670776                     0.16232889890670776
0.16142456233501434                     0.16232889890670776
0.16168786585330963                     0.16232889890670776
0.16183976829051971                     0.16232889890670776
0.16172665357589722                     0.16232889890670776
0.16182522475719452                     0.16232889890670776
0.16207334399223328                     0.16232889890670776
0.16257481276988983                     0.16232889890670776
0.1626870036125183                      0.16232889890670776
0.1626359522342682                      0.16232889890670776
0.1627790331840515                      0.16232889890670776
0.16206496953964233                     0.16232889890670776
0.16181427240371704                     0.16232889890670776
0.1612846553325653                      0.16232889890670776
0.1607467532157898                      0.16232889890670776
0.16021928191184998                     0.16232889890670776
0.15990164875984192                     0.16232889890670776
0.15982790291309357                     0.16232889890670776
0.15959657728672028                     0.16232889890670776
0.1594313681125641                      0.16232889890670776
0.1591077595949173                      0.16232889890670776
0.15890105068683624                     0.16232889890670776
0.15885666012763977                     0.16232889890670776
0.15865296125411987                     0.16232889890670776
0.1584620177745819                      0.16232889890670776
0.15826912224292755                     0.16232889890670776
0.15830832719802856                     0.16232889890670776
0.1583375781774521                      0.16232889890670776
0.15834248065948486                     0.16232889890670776
0.15830256044864655                     0.16232889890670776
0.1581925004720688                      0.16232889890670776
0.1582013964653015                      0.16232889890670776
0.15819306671619415                     0.16232889890670776
0.15822909772396088                     0.16232889890670776
0.158128559589386                       0.16232889890670776
0.1580815315246582                      0.16232889890670776
0.15810586512088776                     0.16232889890670776
0.15803197026252747                     0.16232889890670776
0.15799036622047424                     0.16232889890670776
0.15789712965488434                     0.16232889890670776
0.1578613817691803                      0.16232889890670776
0.157968670129776                       0.16232889890670776
0.15803155303001404                     0.16232889890670776
0.15805606544017792                     0.16232889890670776
0.1580115705728531                      0.16232889890670776
0.15807920694351196                     0.16232889890670776
0.15814219415187836                     0.16232889890670776
0.15821461379528046                     0.16232889890670776
0.15825703740119934                     0.16232889890670776
0.1581914722919464                      0.16232889890670776
0.15813536942005157                     0.16232889890670776
0.15810349583625793                     0.16232889890670776
0.15799959003925323                     0.16232889890670776
0.15786342322826385                     0.16232889890670776
0.157873272895813                       0.16232889890670776
0.1578071415424347                      0.16232889890670776
0.15776263177394867                     0.16232889890670776
0.1576758623123169                      0.16232889890670776
0.15761645138263702                     0.16232889890670776
0.15755398571491241                     0.16232889890670776
0.15748177468776703                     0.16232889890670776
0.15739288926124573                     0.16232889890670776
0.15736123919487                        0.16232889890670776
0.15732461214065552                     0.16232889890670776
0.15727080404758453                     0.16232889890670776
0.15718531608581543                     0.16232889890670776
0.1571567803621292                      0.16232889890670776
0.1572205275297165                      0.16232889890670776
0.15729409456253052                     0.16232889890670776
0.15732938051223755                     0.16232889890670776
0.1574288010597229                      0.16232889890670776
0.15746426582336426                     0.16232889890670776
0.15753017365932465                     0.16232889890670776
0.15755289793014526                     0.16232889890670776
0.15760771930217743                     0.16232889890670776
0.15764062106609344                     0.16232889890670776
0.15766900777816772                     0.16232889890670776
0.1577025204896927                      0.16232889890670776
0.15774069726467133                     0.16232889890670776
0.1577848196029663                      0.16232889890670776
0.15782934427261353                     0.16232889890670776
0.15785722434520721                     0.16232889890670776
0.15789097547531128                     0.16232889890670776
0.15794658660888672                     0.16232889890670776
0.1580142229795456                      0.16232889890670776
0.15804311633110046                     0.16232889890670776
0.15808196365833282                     0.16232889890670776
0.15809985995292664                     0.16232889890670776
0.15812435746192932                     0.16232889890670776
0.1581493765115738                      0.16232889890670776
0.15818075835704803                     0.16232889890670776
0.15823456645011902                     0.16232889890670776
0.15825113654136658                     0.16232889890670776
0.15824264287948608                     0.16232889890670776
0.1581593006849289                      0.16232889890670776
0.15808044373989105                     0.16232889890670776
0.15798866748809814                     0.16232889890670776
0.15794990956783295                     0.16232889890670776
0.15797939896583557                     0.16232889890670776
0.15795297920703888                     0.16232889890670776
0.15796604752540588                     0.16232889890670776
0.15798163414001465                     0.16232889890670776
0.15799225866794586                     0.16232889890670776
0.15798230469226837                     0.16232889890670776
0.15804238617420197                     0.16232889890670776
0.15812250971794128                     0.16232889890670776
0.15819108486175537                     0.16232889890670776
0.15828971564769745                     0.16232889890670776
0.15837593376636505                     0.16232889890670776
0.15846814215183258                     0.16232889890670776
0.15847869217395782                     0.16232889890670776
0.15839435160160065                     0.16232889890670776
0.1582801640033722                      0.16232889890670776
0.15816046297550201                     0.16232889890670776
0.1580922156572342                      0.16232889890670776
0.1579885333776474                      0.16232889890670776
0.15794852375984192                     0.16232889890670776
0.15791766345500946                     0.16232889890670776
0.1578606814146042                      0.16232889890670776
0.15785010159015656                     0.16232889890670776
0.15782278776168823                     0.16232889890670776
0.1578061431646347                      0.16232889890670776
0.1577700972557068                      0.16232889890670776
0.15770772099494934                     0.16232889890670776
0.15767166018486023                     0.16232889890670776
0.15765385329723358                     0.16232889890670776
0.15762533247470856                     0.16232889890670776
0.1620621532201767                      0.15827687084674835
0.16115806996822357                     0.15827687084674835
0.16142265498638153                     0.15827687084674835
0.16157592833042145                     0.15827687084674835
0.1614626944065094                      0.15827687084674835
0.1615605354309082                      0.15827687084674835
0.16180789470672607                     0.15827687084674835
0.1623091846704483                      0.15827687084674835
0.1624213308095932                      0.15827687084674835
